applicant_id,age,gender,governorate,education,payment_on_time_rate,transaction_regularity_score,dispute_rate,months_with_provider,avg_monthly_airtime_tnd,mobile_topup_frequency,business_hours_data_usage,mobile_money_account,avg_monthly_transactions,marketplace_seller_rating,completed_transactions,receives_remittances,avg_monthly_remittance_tnd,peer_transfer_network_size,location_consistency_score,loan_product_category,requested_amount_tnd,term_months,TARGET
102604,70,F,Sousse,Secondary,0.624,88.7,0.0,75,57.53,16,44.7,0,0,,0,1,2000.0,18,66.7,Consumer,20391.85,40,0
102605,30,F,Sfax,University,0.703,68.3,0.0,46,74.96,7,73.7,1,20,,0,0,0.0,27,100.0,Consumer,47000.07,57,0
102606,36,M,Tunis,Secondary,0.319,93.9,0.2,82,133.09,19,36.6,1,6,1.64,449,0,0.0,6,100.0,Consumer,47941.28,34,0
102607,61,F,Jendouba,Secondary,0.561,54.7,0.0,120,152.8,8,33.6,0,0,,0,0,0.0,26,66.7,Business,49894.75,27,0
102608,26,F,Kasserine,University,0.681,92.0,0.0,70,87.57,17,34.7,1,41,,0,0,0.0,29,33.3,Vehicle,26549.33,21,0
102609,21,M,Kef,Secondary,0.78,98.0,0.0,75,200.0,9,36.3,1,33,3.87,256,0,0.0,22,66.7,Consumer,37626.93,15,0
102610,21,F,Siliana,Secondary,0.663,69.0,0.2,120,200.0,18,49.6,1,6,,0,0,0.0,10,66.7,Consumer,51193.82,15,0
102611,33,F,Sousse,Secondary,0.49,64.5,0.0,63,200.0,15,57.3,1,6,,0,0,0.0,5,66.7,Housing,386220.31,40,0
102612,21,F,Tozeur,Some University,0.855,68.8,0.0,65,172.65,18,78.2,1,38,4.14,223,0,0.0,12,33.3,Consumer,35013.5,20,0
102613,24,F,Kasserine,Some University,0.833,53.0,0.2,51,145.64,10,62.6,0,0,,0,1,2000.0,3,33.3,Housing,192124.3,53,0
102614,21,M,Gafsa,Some University,0.637,94.6,0.0,120,72.97,8,62.5,1,25,,0,0,0.0,26,33.3,Consumer,27154.44,41,0
102615,24,F,Bizerte,Secondary,0.287,48.1,0.0,19,179.03,16,67.6,1,47,,0,0,0.0,3,66.7,Housing,168194.98,54,0
102616,21,F,Bizerte,Secondary,0.932,86.3,0.0,52,84.17,9,40.0,1,38,,0,0,0.0,8,66.7,Vehicle,33113.46,33,0
102617,21,F,Siliana,Secondary,0.75,92.1,0.0,87,165.95,12,34.4,0,0,,0,0,0.0,16,66.7,Housing,156551.57,41,0
102618,21,M,Bizerte,University,0.705,79.3,0.0,26,29.09,14,31.4,1,25,3.36,16,0,0.0,5,66.7,Consumer,10164.3,37,0
102619,21,F,Kebili,University,0.601,60.0,0.0,30,200.0,6,32.9,1,11,,0,0,0.0,16,33.3,Housing,257593.38,59,0
102620,54,F,Bizerte,Secondary,0.924,85.1,0.0,63,61.26,15,41.1,0,0,,0,1,2000.0,25,66.7,Consumer,31502.91,50,0
102621,63,F,Siliana,University,0.647,71.1,0.0,120,26.56,10,52.7,1,24,,0,0,0.0,26,66.7,Consumer,12430.98,41,0
102622,34,F,Tataouine,Secondary,0.907,73.1,0.2,85,200.0,11,44.1,1,32,,0,0,0.0,30,33.3,Housing,461977.75,41,0
102623,70,F,Siliana,Secondary,0.839,49.7,0.0,99,151.61,18,70.3,1,33,,0,0,0.0,23,66.7,Business,46253.72,24,0
102624,23,F,Sfax,University,0.826,53.8,0.0,98,38.08,5,43.6,1,43,,0,0,0.0,8,33.3,Business,23232.88,47,0
102625,21,M,Jendouba,University,0.378,32.2,0.2,7,29.15,13,74.2,1,19,,0,0,0.0,18,66.7,Consumer,18080.79,59,1
102626,29,F,Bizerte,Secondary,0.747,94.5,0.2,47,200.0,16,53.0,0,0,,0,0,0.0,14,66.7,Housing,192189.84,18,0
102627,21,F,Jendouba,Primary,0.568,40.3,0.0,47,25.05,10,65.2,1,41,,0,0,0.0,21,66.7,Consumer,9664.12,43,0
102628,31,F,Béja,Secondary,0.701,77.4,0.0,95,92.29,17,64.8,1,16,,0,0,0.0,25,66.7,Consumer,30907.05,37,0
102629,47,M,Siliana,Primary,0.712,78.7,0.0,48,76.2,15,32.9,0,0,,0,1,2000.0,26,66.7,Consumer,48991.11,53,0
102630,21,F,Siliana,University,0.81,70.2,0.0,120,200.0,11,84.6,1,37,,0,0,0.0,14,66.7,Consumer,35404.01,12,0
102631,70,F,Mahdia,Secondary,0.668,45.1,0.2,55,58.82,7,41.4,1,12,3.42,130,1,2000.0,4,33.3,Business,20097.66,19,0
102632,70,M,Sousse,Secondary,0.748,85.6,0.0,14,200.0,13,43.0,0,0,,0,0,0.0,14,66.7,Housing,366939.21,14,0
102633,70,F,Bizerte,Primary,0.994,87.2,0.2,56,200.0,5,42.9,0,0,4.77,277,1,2000.0,2,66.7,Housing,129988.91,20,0
102634,21,F,Sousse,Secondary,0.872,86.0,0.4,6,47.41,17,52.4,0,0,,0,0,0.0,27,66.7,Consumer,21454.46,46,0
102635,21,F,Monastir,University,0.588,69.6,0.0,99,53.27,18,84.2,1,9,2.96,95,0,0.0,3,33.3,Consumer,11333.87,19,0
102636,37,M,Monastir,Secondary,0.238,17.0,0.2,78,18.93,12,57.5,1,47,,0,0,0.0,3,33.3,Business,11237.83,42,1
102637,21,M,Sousse,Primary,0.497,73.4,0.2,120,92.83,13,33.8,0,0,,0,0,0.0,11,66.7,Consumer,48218.28,54,0
102638,21,F,Jendouba,Secondary,0.136,24.0,0.4,109,200.0,5,44.6,1,30,,0,0,0.0,29,66.7,Consumer,31075.22,14,1
102639,21,F,Mahdia,University,0.787,71.0,0.0,45,200.0,16,42.6,1,20,,0,1,2000.0,18,33.3,Housing,146888.75,13,0
102640,31,F,Sousse,Secondary,0.665,49.4,0.0,89,126.51,17,61.8,0,0,3.41,300,0,0.0,19,66.7,Housing,172690.52,60,0
102641,39,F,Monastir,University,0.626,70.2,0.0,100,106.01,16,32.5,1,32,,0,1,2000.0,15,33.3,Vehicle,54033.71,44,0
102642,61,F,Béja,Secondary,0.861,95.6,0.0,74,200.0,12,41.2,0,0,,0,0,0.0,26,66.7,Housing,329112.05,19,0
102643,43,F,Béja,Secondary,0.652,78.7,0.0,92,137.51,11,78.1,0,0,,0,0,0.0,16,66.7,Business,55443.77,27,0
102644,48,F,Ben Arous,Secondary,0.449,38.4,0.0,19,200.0,4,47.7,1,46,,0,1,2000.0,10,100.0,Housing,474799.99,59,0
102645,21,F,Siliana,Primary,0.663,80.9,0.0,53,200.0,5,61.7,0,0,,0,0,0.0,27,66.7,Housing,173715.13,23,0
102646,36,F,Tataouine,Secondary,0.442,41.0,0.4,78,97.34,12,56.6,1,20,,0,0,0.0,25,33.3,Business,87241.63,48,1
102647,28,M,Bizerte,Graduate,0.435,74.9,0.0,72,200.0,4,45.4,1,21,,0,0,0.0,15,66.7,Housing,232472.36,24,0
102648,21,M,Béja,Secondary,0.702,51.5,0.0,120,200.0,14,69.9,1,41,,0,0,0.0,20,66.7,Housing,321409.31,31,0
102649,22,F,Kef,Secondary,0.78,71.3,0.4,54,60.39,8,55.6,1,33,,0,0,0.0,20,66.7,Consumer,41977.31,54,0
102650,39,M,Sousse,Secondary,0.513,46.6,0.2,40,200.0,8,59.7,1,29,,0,0,0.0,27,66.7,Consumer,42638.4,13,0
102651,50,M,Béja,University,0.503,84.3,0.2,120,200.0,17,58.1,1,20,,0,0,0.0,10,66.7,Housing,142669.85,27,0
102652,70,F,Ariana,University,0.913,75.8,0.2,120,78.82,9,36.9,1,17,,0,0,0.0,16,100.0,Consumer,36238.04,35,0
102653,41,F,Bizerte,University,0.895,68.0,0.0,63,200.0,16,69.7,1,39,,0,0,0.0,4,66.7,Housing,203529.32,42,0
102654,54,F,Béja,Secondary,0.813,64.8,0.0,62,200.0,11,52.8,1,43,,0,0,0.0,21,66.7,Consumer,59344.26,13,0
102655,53,F,Sousse,Secondary,0.779,69.8,0.2,41,81.86,9,54.6,1,20,,0,0,0.0,14,66.7,Vehicle,36836.64,32,0
102656,64,M,Mahdia,Secondary,0.656,37.5,0.0,66,114.25,11,45.2,1,17,,0,0,0.0,21,33.3,Consumer,33033.49,29,0
102657,21,M,Jendouba,University,0.858,75.4,0.0,23,200.0,10,51.1,1,23,,0,0,0.0,22,66.7,Housing,172240.3,13,0
102658,32,M,Béja,Secondary,0.34,61.1,0.0,113,199.8,10,82.7,1,49,,0,0,0.0,2,66.7,Housing,121705.07,29,0
102659,21,F,Ben Arous,University,0.407,57.4,0.0,23,103.4,18,38.4,1,31,,0,1,2000.0,14,100.0,Consumer,60930.15,57,0
102660,21,F,Siliana,Secondary,0.431,85.7,0.0,58,200.0,8,47.9,0,0,,0,0,0.0,4,66.7,Housing,245073.85,25,0
102661,42,F,Sousse,University,0.867,61.7,0.0,76,38.79,9,74.3,1,48,4.33,342,1,2000.0,17,66.7,Business,20942.03,40,0
102662,42,F,Tunis,Secondary,0.547,85.6,0.0,82,200.0,13,64.6,1,34,,0,0,0.0,4,100.0,Housing,216333.69,26,0
102663,40,F,Sfax,Graduate,0.628,53.3,0.0,59,200.0,9,31.0,1,28,,0,0,0.0,22,100.0,Consumer,31747.03,17,0
102664,21,F,Bizerte,University,0.835,63.2,0.0,53,200.0,17,81.8,1,16,,0,0,0.0,19,66.7,Housing,214958.4,26,0
102665,33,F,Tataouine,Secondary,0.773,54.9,0.0,9,56.2,17,34.0,0,0,,0,0,0.0,14,33.3,Consumer,17111.76,35,0
102666,24,M,Bizerte,University,0.691,80.8,0.0,104,39.98,7,43.2,1,22,,0,0,0.0,24,66.7,Consumer,10110.28,26,0
102667,40,F,Tozeur,Some University,0.308,69.0,0.0,18,154.33,8,58.8,1,6,1.51,171,0,0.0,18,33.3,Housing,136501.34,42,0
102668,63,F,Jendouba,Some University,0.86,88.9,0.2,48,123.34,15,71.5,0,0,,0,0,0.0,21,66.7,Housing,112801.1,58,0
102669,21,M,Bizerte,Secondary,0.642,85.5,0.0,18,61.9,9,42.9,1,37,,0,1,2000.0,13,66.7,Consumer,11163.21,15,0
102670,30,F,Béja,Primary,0.965,51.1,0.0,21,57.26,5,50.1,0,0,,0,1,2000.0,6,66.7,Consumer,25939.4,46,0
102671,54,F,Sfax,Secondary,0.916,54.8,0.0,27,200.0,9,60.8,1,5,,0,0,0.0,16,100.0,Consumer,25358.7,12,0
102672,21,F,Kef,Secondary,0.523,72.5,0.0,62,175.12,12,41.7,0,0,,0,0,0.0,20,66.7,Consumer,21380.85,12,0
102673,58,M,Sfax,Secondary,0.743,15.9,0.0,63,159.15,11,37.8,1,32,,0,1,2000.0,9,100.0,Consumer,27853.94,18,0
102674,21,M,Sfax,Secondary,0.789,55.4,0.0,31,200.0,19,60.4,1,29,,0,1,2000.0,7,33.3,Housing,197689.75,35,0
102675,21,M,Béja,Secondary,0.774,82.9,0.0,71,200.0,16,79.5,0,0,,0,0,0.0,11,66.7,Housing,287910.71,14,0
102676,29,F,Medenine,University,0.987,76.2,0.0,105,41.4,14,59.6,1,18,,0,0,0.0,28,33.3,Consumer,18814.06,47,0
102677,24,F,Jendouba,Secondary,0.742,90.4,0.2,83,108.21,6,49.1,0,0,,0,0,0.0,17,66.7,Consumer,16346.26,13,0
102678,22,M,Sousse,University,0.576,78.3,0.0,112,200.0,16,45.1,1,9,,0,0,0.0,3,66.7,Housing,193503.87,36,0
102679,70,M,Kef,Secondary,0.539,84.1,0.2,36,25.97,11,71.2,0,0,,0,0,0.0,8,66.7,Business,21293.14,44,0
102680,21,F,Tunis,Secondary,0.863,46.4,0.2,18,200.0,5,51.2,0,0,,0,1,2000.0,8,100.0,Housing,271905.5,23,0
102681,43,F,Kef,Secondary,0.517,34.0,0.2,120,150.82,20,38.7,1,24,,0,0,0.0,10,66.7,Corporate,99620.06,40,0
102682,70,F,Tunis,University,0.839,98.4,0.0,41,200.0,6,33.5,1,28,,0,0,0.0,28,100.0,Housing,153156.93,25,0
102683,55,F,Sfax,University,0.616,34.1,0.2,112,200.0,6,59.5,0,0,,0,0,0.0,15,33.3,Housing,150970.97,22,0
102684,39,F,Tozeur,University,0.596,84.3,0.0,78,25.61,15,49.8,1,20,,0,0,0.0,27,33.3,Business,18525.9,51,0
102685,36,M,Sousse,Primary,0.571,43.8,0.0,120,200.0,7,85.0,1,12,,0,0,0.0,19,66.7,Housing,329031.68,28,0
102686,21,M,Gabès,Secondary,0.801,44.2,0.2,76,121.24,13,71.0,0,0,,0,0,0.0,19,33.3,Housing,149036.12,51,0
102687,21,F,Siliana,Secondary,0.751,56.0,0.0,69,200.0,9,58.5,1,30,,0,0,0.0,8,66.7,Housing,174950.8,22,0
102688,21,F,Sousse,Secondary,0.643,67.9,0.2,104,87.14,6,32.6,0,0,3.11,48,0,0.0,29,66.7,Vehicle,30613.61,29,0
102689,60,F,Gabès,University,0.695,63.7,0.0,3,200.0,11,71.1,1,15,3.63,51,0,0.0,18,33.3,Consumer,43013.48,17,0
102690,21,F,Medenine,Secondary,0.662,92.1,0.0,78,200.0,10,46.9,1,29,,0,0,0.0,19,33.3,Housing,262216.4,36,0
102691,28,F,Bizerte,University,0.554,38.6,0.0,7,101.9,7,43.2,1,17,,0,0,0.0,16,66.7,Consumer,32950.19,30,0
102692,23,F,Jendouba,Some University,0.615,56.0,0.2,39,200.0,6,59.3,0,0,,0,1,2000.0,5,66.7,Consumer,26045.56,12,0
102693,35,M,Kef,University,0.379,41.0,0.0,72,200.0,10,82.9,1,43,,0,0,0.0,14,66.7,Housing,205623.38,34,0
102694,47,M,Mahdia,Some University,0.132,9.3,0.0,90,75.63,19,69.9,0,0,0.64,224,0,0.0,3,33.3,Business,17642.74,16,1
102695,21,F,Kairouan,University,0.816,39.1,0.2,72,186.96,14,40.6,1,47,,0,0,0.0,10,33.3,Housing,170862.29,52,0
102696,21,M,Medenine,Some University,0.785,39.1,0.2,104,15.77,7,50.3,1,5,,0,0,0.0,2,33.3,Consumer,6992.1,36,0
102697,21,M,Monastir,Primary,0.734,63.2,0.0,18,41.5,19,67.0,0,0,,0,1,2000.0,13,33.3,Consumer,15552.24,45,0
102698,21,F,Siliana,University,0.696,78.9,0.0,52,32.5,6,34.8,1,41,3.42,211,0,0.0,23,66.7,Consumer,15380.56,51,0
102699,70,F,Gafsa,Some University,0.431,63.8,0.0,101,200.0,11,54.8,1,18,,0,0,0.0,20,33.3,Housing,307384.21,14,0
102700,70,M,Kasserine,Secondary,0.493,93.1,0.0,74,146.2,7,39.0,1,26,,0,0,0.0,27,33.3,Consumer,41232.74,28,0
102701,21,F,Kairouan,University,0.325,53.1,0.0,7,200.0,6,33.1,1,27,,0,0,0.0,14,33.3,Consumer,49040.13,13,1
102702,23,F,Kef,Secondary,0.711,69.2,0.0,49,132.02,19,51.3,1,24,,0,0,0.0,7,66.7,Consumer,16568.77,14,0
102703,21,F,Sfax,Primary,0.793,88.4,0.0,49,200.0,8,71.2,1,38,,0,1,2000.0,15,100.0,Consumer,62041.53,14,0
102704,21,F,Jendouba,Some University,0.582,40.9,0.0,68,30.14,16,84.1,1,9,,0,0,0.0,22,66.7,Consumer,9458.85,35,0
102705,21,F,Sousse,Some University,0.944,59.8,0.0,69,48.64,13,65.6,1,43,,0,0,0.0,5,66.7,Consumer,17096.7,34,0
102706,21,F,Gafsa,Secondary,0.574,64.1,0.0,75,200.0,15,81.0,0,0,,0,1,2000.0,22,33.3,Housing,264438.83,15,0
102707,56,F,Kef,Secondary,0.633,44.0,0.0,17,66.79,4,77.1,0,0,,0,0,0.0,26,66.7,Consumer,20028.6,25,0
102708,38,F,Siliana,Secondary,0.625,79.2,0.0,45,131.58,7,59.5,0,0,3.09,371,0,0.0,17,66.7,Consumer,38021.7,24,0
102709,36,M,Jendouba,Some University,0.708,70.7,0.0,28,200.0,13,82.1,1,38,,0,0,0.0,23,66.7,Housing,261268.42,26,0
102710,70,M,Sousse,Some University,0.88,42.6,0.4,4,116.71,16,49.6,0,0,4.28,476,0,0.0,13,66.7,Corporate,82134.87,43,0
102711,54,F,Kef,Secondary,0.575,80.7,0.0,40,52.62,10,52.1,1,39,,0,0,0.0,9,66.7,Vehicle,27191.1,45,0
102712,30,F,Kebili,University,0.901,60.9,0.0,78,84.33,16,52.0,1,7,,0,1,2000.0,17,33.3,Consumer,20816.23,28,0
102713,37,F,Béja,Secondary,0.28,82.4,0.0,118,30.63,19,57.6,1,21,1.36,384,0,0.0,6,66.7,Consumer,20929.13,50,0
102714,60,M,Jendouba,University,0.935,52.9,0.0,29,200.0,4,51.3,1,34,,0,0,0.0,24,66.7,Housing,137963.64,32,0
102715,57,F,Kef,Secondary,0.727,76.2,0.0,87,70.45,7,69.9,0,0,3.54,139,0,0.0,4,66.7,Business,38387.97,37,0
102716,21,F,Bizerte,Secondary,0.931,59.8,0.0,17,200.0,4,40.6,1,19,,0,1,2000.0,7,66.7,Vehicle,38165.8,19,0
102717,41,F,Sousse,Secondary,0.023,45.4,0.2,25,200.0,5,53.4,1,48,0.12,468,0,0.0,16,66.7,Corporate,67610.9,23,1
102718,32,F,Ariana,Secondary,0.865,66.0,0.0,120,25.83,16,48.1,0,0,4.31,360,1,1213.51,23,100.0,Consumer,10969.99,47,0
102719,49,F,Sousse,Primary,0.611,40.1,0.0,48,105.57,19,78.0,1,21,3.15,433,0,0.0,26,66.7,Housing,116487.11,59,0
102720,21,M,Tozeur,University,0.639,82.1,0.0,11,27.67,8,79.6,1,39,3.11,428,0,0.0,13,33.3,Consumer,11859.62,46,0
102721,64,M,Tataouine,University,0.888,81.7,0.0,29,200.0,11,78.2,0,0,4.41,66,1,2000.0,9,33.3,Housing,140039.06,15,0
102722,51,F,Bizerte,Primary,0.721,98.1,0.2,89,200.0,17,63.1,0,0,,0,0,0.0,8,66.7,Housing,308367.44,19,0
102723,22,M,Jendouba,Secondary,0.787,69.1,0.0,47,134.3,12,55.4,1,18,,0,1,2000.0,24,66.7,Corporate,99250.54,33,0
102724,70,F,Bizerte,Secondary,0.855,58.9,0.0,72,197.82,4,37.8,0,0,4.43,64,0,0.0,19,66.7,Housing,188756.06,47,0
102725,21,F,Jendouba,Secondary,0.886,59.9,0.0,9,200.0,20,49.8,1,9,,0,0,0.0,24,66.7,Housing,248126.27,20,0
102726,35,F,Béja,Secondary,0.718,66.9,0.0,109,102.47,17,45.6,1,9,,0,0,0.0,8,66.7,Consumer,43759.82,48,0
102727,21,F,Kef,Some University,0.876,49.1,0.2,45,200.0,7,46.1,1,36,,0,1,2000.0,10,66.7,Housing,198662.22,39,0
102728,21,F,Siliana,Primary,0.414,37.9,0.0,31,146.28,19,73.1,1,46,,0,0,0.0,22,66.7,Housing,193039.76,49,0
102729,28,M,Tunis,Some University,0.762,88.2,0.0,49,42.25,5,41.1,1,46,,0,1,2000.0,22,100.0,Consumer,14671.49,39,0
102730,21,M,Béja,Secondary,0.599,48.2,0.2,47,200.0,17,54.7,1,5,,0,0,0.0,7,66.7,Housing,245478.65,41,0
102731,51,F,Mahdia,Secondary,0.65,59.0,0.0,16,200.0,12,49.8,0,0,3.29,242,0,0.0,28,33.3,Housing,135858.64,24,0
102732,70,M,Béja,University,0.586,64.4,0.2,120,200.0,14,43.1,1,14,,0,0,0.0,27,66.7,Housing,198174.4,47,0
102733,21,F,Ariana,Secondary,0.603,6.6,0.0,103,40.41,9,61.0,1,28,2.9,487,1,2000.0,25,100.0,Consumer,21407.63,53,1
102734,70,F,Kef,Secondary,0.331,13.2,0.0,60,36.77,9,38.5,1,8,1.69,393,0,0.0,2,66.7,Consumer,19999.61,54,1
102735,61,F,Jendouba,University,0.799,80.7,0.2,31,95.62,11,75.9,1,31,,0,0,0.0,25,66.7,Consumer,11599.42,13,0
102736,21,M,Jendouba,University,0.086,50.6,0.2,55,54.59,8,62.1,1,19,,0,1,2000.0,9,66.7,Consumer,19739.66,42,1
102737,21,F,Tozeur,University,0.857,54.1,0.0,120,16.25,7,51.4,1,36,,0,1,2000.0,26,33.3,Consumer,11552.7,59,0
102738,35,F,Ariana,Graduate,0.133,13.6,0.2,64,49.08,6,53.8,1,43,0.65,445,1,2000.0,4,100.0,Consumer,20406.87,40,1
102739,49,M,Tunis,University,0.792,87.4,0.2,50,200.0,11,50.7,1,44,,0,0,0.0,18,100.0,Consumer,51742.13,20,0
102740,65,F,Siliana,Secondary,0.675,69.1,0.2,67,64.18,6,69.7,1,43,,0,0,0.0,17,66.7,Consumer,34552.62,54,0
102741,29,F,Jendouba,Primary,0.739,71.5,0.2,11,165.35,16,61.5,1,43,,0,0,0.0,15,66.7,Consumer,33135.56,25,0
102742,32,M,Béja,University,0.819,91.7,0.0,78,200.0,20,33.2,1,30,,0,1,2000.0,14,66.7,Consumer,34890.19,14,0
102743,21,F,Bizerte,University,0.916,61.2,0.0,21,37.19,6,77.5,1,29,4.81,320,0,0.0,11,66.7,Business,16722.02,33,0
102744,70,M,Medenine,Secondary,0.939,72.5,0.0,42,100.61,17,35.7,1,30,4.5,456,0,0.0,18,33.3,Vehicle,25128.93,17,0
102745,62,F,Bizerte,Secondary,0.939,80.9,0.0,68,115.56,18,56.2,1,39,,0,0,0.0,10,66.7,Consumer,17383.97,18,0
102746,44,F,Jendouba,Secondary,0.802,76.1,0.0,118,200.0,7,33.3,1,26,,0,0,0.0,2,66.7,Housing,125374.89,34,0
102747,30,M,Tunis,Primary,0.802,88.9,0.0,25,151.86,5,77.0,0,0,,0,1,2000.0,27,100.0,Housing,157237.13,41,0
102748,70,M,Tataouine,Some University,0.792,62.4,0.2,49,200.0,10,65.6,0,0,,0,1,2000.0,29,33.3,Housing,446401.83,55,0
102749,21,F,Tunis,Secondary,0.449,82.1,0.0,40,200.0,5,73.7,0,0,,0,0,0.0,12,100.0,Housing,313979.81,46,0
102750,37,F,Sfax,Secondary,0.742,77.7,0.2,120,59.94,16,43.4,1,31,,0,0,0.0,24,100.0,Consumer,32108.7,52,0
102751,70,M,Sfax,Secondary,0.753,89.5,0.0,48,75.93,11,43.8,0,0,3.72,381,0,0.0,20,100.0,Vehicle,33268.57,32,0
102752,21,M,Gabès,University,0.535,73.3,0.0,59,92.83,8,58.5,1,27,,0,0,0.0,30,33.3,Consumer,28446.85,27,0
102753,70,F,Jendouba,Secondary,0.273,91.0,0.0,30,64.74,6,60.8,1,7,1.35,406,0,0.0,12,66.7,Consumer,22718.3,40,0
102754,59,M,Tozeur,Secondary,0.394,59.7,0.0,66,28.83,6,67.3,0,0,,0,0,0.0,11,33.3,Business,24129.28,45,0
102755,50,M,Kef,Some University,0.731,82.2,0.2,120,48.83,7,53.4,1,21,,0,1,2000.0,27,66.7,Vehicle,29783.75,39,0
102756,70,M,Sfax,Secondary,0.609,76.6,0.0,81,200.0,10,66.5,0,0,,0,0,0.0,19,100.0,Housing,143409.09,25,0
102757,66,F,Kef,Secondary,0.899,61.2,0.2,110,72.3,12,37.2,0,0,,0,1,2000.0,7,66.7,Business,42063.72,30,0
102758,21,F,Sidi Bouzid,Some University,0.736,77.9,0.0,22,197.29,6,64.3,1,24,,0,0,0.0,30,33.3,Housing,143515.78,34,0
102759,21,F,Sidi Bouzid,University,0.699,78.0,0.0,116,200.0,20,43.9,1,34,,0,1,2000.0,11,33.3,Consumer,41129.13,13,0
102760,21,M,Siliana,Some University,0.713,61.1,0.0,39,11.97,13,46.1,1,16,,0,0,0.0,7,66.7,Consumer,5451.3,54,0
102761,39,F,Kef,Secondary,0.85,71.7,0.0,43,59.17,4,42.4,1,26,,0,1,2000.0,10,66.7,Business,33272.39,37,0
102762,68,M,Ben Arous,Some University,0.712,90.8,0.2,94,23.5,18,59.1,1,26,3.45,479,0,0.0,25,100.0,Consumer,13007.1,48,0
102763,25,F,Béja,University,0.804,81.0,0.0,86,200.0,20,37.5,1,34,,0,0,0.0,30,66.7,Housing,298928.69,20,0
102764,21,F,Sfax,Secondary,0.846,68.9,0.0,3,73.17,14,82.4,1,33,4.13,134,0,0.0,15,33.3,Consumer,28332.35,39,0
102765,57,F,Siliana,Secondary,0.417,16.8,0.2,57,68.71,9,76.5,0,0,,0,0,0.0,22,66.7,Consumer,46066.62,56,1
102766,24,F,Bizerte,University,0.483,33.9,0.0,34,70.41,18,35.3,1,14,,0,0,0.0,9,66.7,Consumer,20304.75,22,0
102767,41,F,Gabès,University,0.522,39.9,0.0,68,200.0,16,55.8,1,36,,0,0,0.0,5,33.3,Consumer,55301.67,29,0
102768,31,F,Bizerte,Primary,0.37,72.9,0.0,47,41.68,8,32.0,0,0,1.93,79,1,2000.0,25,66.7,Consumer,13547.96,31,0
102769,21,M,Siliana,Secondary,0.809,75.2,0.0,106,127.93,8,52.7,1,43,,0,0,0.0,17,66.7,Consumer,30189.12,30,0
102770,21,F,Bizerte,University,0.658,49.0,0.0,120,53.8,20,33.1,1,14,3.43,341,0,0.0,24,66.7,Consumer,18232.59,41,0
102771,21,M,Bizerte,Some University,0.436,45.3,0.0,107,200.0,14,62.6,0,0,,0,0,0.0,2,66.7,Housing,231539.57,31,0
102772,70,F,Medenine,Some University,0.733,58.6,0.0,97,79.46,11,42.2,1,25,,0,0,0.0,26,33.3,Vehicle,47669.04,44,0
102773,22,M,Bizerte,University,0.243,89.7,0.0,33,200.0,13,69.6,1,40,,0,0,0.0,17,66.7,Housing,146761.72,35,0
102774,21,F,Bizerte,Secondary,0.66,57.6,0.0,35,200.0,20,33.2,0,0,,0,0,0.0,4,66.7,Housing,200353.41,20,0
102775,21,F,Tataouine,Some University,0.725,67.2,0.0,12,133.5,18,45.5,0,0,,0,0,0.0,15,33.3,Housing,155527.79,58,0
102776,21,F,Gabès,Primary,0.719,37.1,0.0,120,73.65,8,37.1,1,47,,0,0,0.0,5,33.3,Business,25775.99,23,0
102777,21,F,Kef,Secondary,0.804,79.3,0.0,50,189.88,8,35.3,1,47,,0,0,0.0,20,66.7,Housing,148118.35,39,0
102778,41,F,Gafsa,Secondary,0.686,80.2,0.4,120,200.0,16,30.2,1,15,,0,1,2000.0,6,33.3,Consumer,47756.33,15,0
102779,32,M,Kef,Some University,0.65,32.9,0.0,54,112.13,15,83.3,1,23,,0,0,0.0,8,66.7,Housing,144610.83,56,0
102780,24,F,Sousse,Secondary,0.919,80.6,0.0,47,21.42,16,36.9,1,14,,0,0,0.0,14,66.7,Business,16077.48,57,0
102781,21,M,Gabès,Secondary,0.851,72.7,0.0,20,161.18,6,38.1,1,37,4.16,109,1,2000.0,27,33.3,Consumer,42133.13,29,0
102782,21,M,Sousse,University,0.342,19.8,0.0,40,200.0,5,42.9,1,31,,0,0,0.0,3,66.7,Housing,129799.62,18,1
102783,21,M,Bizerte,Secondary,0.547,30.6,0.0,4,85.54,11,64.2,0,0,,0,1,2000.0,25,66.7,Consumer,46063.17,49,0
102784,24,F,Sidi Bouzid,Primary,0.767,73.5,0.0,53,127.83,6,59.3,1,33,,0,0,0.0,20,33.3,Consumer,28483.81,25,0
102785,52,M,Kairouan,Secondary,0.55,52.2,0.0,120,25.13,16,30.7,0,0,,0,1,2000.0,22,33.3,Consumer,10207.96,46,0
102786,21,M,Bizerte,Secondary,0.376,36.8,0.0,44,16.1,13,63.7,1,40,,0,1,2000.0,5,66.7,Consumer,11655.1,56,1
102787,23,F,Siliana,Secondary,0.863,37.4,0.2,60,63.36,18,77.0,1,36,,0,0,0.0,13,66.7,Business,33110.23,40,0
102788,21,F,Kef,Secondary,0.296,34.1,0.4,6,148.42,15,55.4,0,0,,0,0,0.0,12,66.7,Housing,128578.84,53,1
102789,21,F,Béja,Secondary,0.762,3.3,0.5,14,88.4,14,74.7,1,23,,0,1,2000.0,18,66.7,Business,35913.39,23,1
102790,70,F,Sousse,Some University,0.803,55.9,0.0,36,200.0,14,68.0,1,36,,0,0,0.0,15,66.7,Housing,376755.1,56,0
